timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%]
2018/11/16 18:04:32.320, [Not Supported], 5 %, 1 %
2018/11/16 18:04:33.322, [Not Supported], 0 %, 0 %
2018/11/16 18:04:34.323, [Not Supported], 31 %, 25 %
2018/11/16 18:04:35.324, [Not Supported], 18 %, 9 %
2018/11/16 18:04:36.325, [Not Supported], 17 %, 8 %
2018/11/16 18:04:37.326, [Not Supported], 13 %, 6 %
2018/11/16 18:04:38.328, [Not Supported], 20 %, 9 %
2018/11/16 18:04:39.328, [Not Supported], 13 %, 6 %
2018/11/16 18:04:40.329, [Not Supported], 13 %, 5 %
2018/11/16 18:04:41.330, [Not Supported], 11 %, 5 %
2018/11/16 18:04:42.331, [Not Supported], 14 %, 6 %
2018/11/16 18:04:43.332, [Not Supported], 12 %, 5 %
2018/11/16 18:04:44.333, [Not Supported], 16 %, 7 %
2018/11/16 18:04:45.334, [Not Supported], 14 %, 6 %
2018/11/16 18:04:46.335, [Not Supported], 14 %, 7 %
2018/11/16 18:04:47.336, [Not Supported], 17 %, 8 %
2018/11/16 18:04:48.337, [Not Supported], 15 %, 7 %
2018/11/16 18:04:49.338, [Not Supported], 15 %, 7 %
2018/11/16 18:04:50.339, [Not Supported], 11 %, 5 %
2018/11/16 18:04:51.340, [Not Supported], 19 %, 9 %
2018/11/16 18:04:52.341, [Not Supported], 20 %, 9 %
2018/11/16 18:04:53.342, [Not Supported], 14 %, 7 %
2018/11/16 18:04:54.343, [Not Supported], 11 %, 5 %
2018/11/16 18:04:55.344, [Not Supported], 14 %, 6 %
2018/11/16 18:04:56.345, [Not Supported], 16 %, 9 %
2018/11/16 18:04:57.346, [Not Supported], 18 %, 9 %
2018/11/16 18:04:58.347, [Not Supported], 17 %, 8 %
2018/11/16 18:04:59.347, [Not Supported], 19 %, 9 %
2018/11/16 18:05:00.348, [Not Supported], 20 %, 9 %
2018/11/16 18:05:01.350, [Not Supported], 19 %, 9 %
2018/11/16 18:05:02.351, [Not Supported], 14 %, 6 %
2018/11/16 18:05:03.352, [Not Supported], 16 %, 8 %
2018/11/16 18:05:04.353, [Not Supported], 19 %, 8 %
2018/11/16 18:05:05.354, [Not Supported], 20 %, 9 %
2018/11/16 18:05:06.355, [Not Supported], 21 %, 9 %
2018/11/16 18:05:07.356, [Not Supported], 19 %, 8 %
2018/11/16 18:05:08.357, [Not Supported], 18 %, 8 %
2018/11/16 18:05:09.358, [Not Supported], 21 %, 10 %
2018/11/16 18:05:10.359, [Not Supported], 18 %, 8 %
2018/11/16 18:05:11.360, [Not Supported], 16 %, 7 %
2018/11/16 18:05:12.361, [Not Supported], 17 %, 8 %
2018/11/16 18:05:13.362, [Not Supported], 13 %, 6 %
2018/11/16 18:05:14.363, [Not Supported], 12 %, 5 %
2018/11/16 18:05:15.363, [Not Supported], 16 %, 6 %
2018/11/16 18:05:16.364, [Not Supported], 10 %, 5 %
2018/11/16 18:05:17.365, [Not Supported], 10 %, 5 %
2018/11/16 18:05:18.366, [Not Supported], 29 %, 19 %
2018/11/16 18:05:19.368, [Not Supported], 24 %, 17 %
2018/11/16 18:05:20.369, [Not Supported], 48 %, 33 %
2018/11/16 18:05:21.369, [Not Supported], 13 %, 6 %
2018/11/16 18:05:22.370, [Not Supported], 11 %, 5 %
2018/11/16 18:05:23.371, [Not Supported], 13 %, 6 %
2018/11/16 18:05:24.372, [Not Supported], 15 %, 6 %
2018/11/16 18:05:25.373, [Not Supported], 12 %, 5 %
2018/11/16 18:05:26.374, [Not Supported], 10 %, 4 %
2018/11/16 18:05:27.375, [Not Supported], 22 %, 9 %
2018/11/16 18:05:28.376, [Not Supported], 21 %, 9 %
2018/11/16 18:05:29.377, [Not Supported], 18 %, 9 %
2018/11/16 18:05:30.378, [Not Supported], 22 %, 9 %
2018/11/16 18:05:31.378, [Not Supported], 21 %, 9 %
2018/11/16 18:05:32.380, [Not Supported], 15 %, 7 %
2018/11/16 18:05:33.381, [Not Supported], 20 %, 9 %
2018/11/16 18:05:34.382, [Not Supported], 18 %, 8 %
2018/11/16 18:05:35.383, [Not Supported], 14 %, 6 %
2018/11/16 18:05:36.384, [Not Supported], 20 %, 9 %
2018/11/16 18:05:37.384, [Not Supported], 19 %, 9 %
2018/11/16 18:05:38.385, [Not Supported], 21 %, 9 %
2018/11/16 18:05:39.386, [Not Supported], 20 %, 9 %
2018/11/16 18:05:40.387, [Not Supported], 15 %, 7 %
2018/11/16 18:05:41.388, [Not Supported], 17 %, 7 %
2018/11/16 18:05:42.389, [Not Supported], 5 %, 1 %
2018/11/16 18:05:43.390, [Not Supported], 1 %, 0 %
2018/11/16 18:05:44.391, [Not Supported], 12 %, 4 %
2018/11/16 18:05:45.392, [Not Supported], 22 %, 10 %
2018/11/16 18:05:46.393, [Not Supported], 22 %, 10 %
2018/11/16 18:05:47.394, [Not Supported], 4 %, 1 %
2018/11/16 18:05:48.395, [Not Supported], 20 %, 8 %
2018/11/16 18:05:49.396, [Not Supported], 0 %, 0 %
2018/11/16 18:05:50.397, [Not Supported], 12 %, 5 %
2018/11/16 18:05:51.398, [Not Supported], 11 %, 5 %
2018/11/16 18:05:52.398, [Not Supported], 19 %, 8 %
2018/11/16 18:05:53.400, [Not Supported], 19 %, 8 %
2018/11/16 18:05:54.400, [Not Supported], 24 %, 11 %
2018/11/16 18:05:55.401, [Not Supported], 14 %, 6 %
2018/11/16 18:05:56.402, [Not Supported], 23 %, 10 %
2018/11/16 18:05:57.403, [Not Supported], 19 %, 9 %
2018/11/16 18:05:58.404, [Not Supported], 20 %, 9 %
2018/11/16 18:05:59.405, [Not Supported], 23 %, 9 %
2018/11/16 18:06:00.406, [Not Supported], 21 %, 9 %
2018/11/16 18:06:01.407, [Not Supported], 20 %, 9 %
2018/11/16 18:06:02.408, [Not Supported], 22 %, 9 %
2018/11/16 18:06:03.409, [Not Supported], 22 %, 9 %
2018/11/16 18:06:04.410, [Not Supported], 16 %, 7 %
2018/11/16 18:06:05.411, [Not Supported], 19 %, 8 %
2018/11/16 18:06:06.412, [Not Supported], 51 %, 36 %
2018/11/16 18:06:07.413, [Not Supported], 5 %, 1 %
2018/11/16 18:06:08.415, [Not Supported], 44 %, 30 %
2018/11/16 18:06:09.416, [Not Supported], 46 %, 32 %
2018/11/16 18:06:10.417, [Not Supported], 41 %, 29 %
2018/11/16 18:06:11.418, [Not Supported], 5 %, 3 %
2018/11/16 18:06:12.419, [Not Supported], 0 %, 0 %
2018/11/16 18:06:13.420, [Not Supported], 25 %, 17 %
2018/11/16 18:06:14.421, [Not Supported], 0 %, 0 %
2018/11/16 18:06:15.423, [Not Supported], 3 %, 3 %
2018/11/16 18:06:16.424, [Not Supported], 50 %, 34 %
2018/11/16 18:06:17.425, [Not Supported], 0 %, 0 %
2018/11/16 18:06:18.427, [Not Supported], 32 %, 24 %
2018/11/16 18:06:19.429, [Not Supported], 21 %, 13 %
2018/11/16 18:06:20.430, [Not Supported], 38 %, 25 %
2018/11/16 18:06:21.431, [Not Supported], 0 %, 0 %
2018/11/16 18:06:22.432, [Not Supported], 25 %, 19 %
2018/11/16 18:06:23.433, [Not Supported], 33 %, 21 %
2018/11/16 18:06:24.434, [Not Supported], 27 %, 19 %
2018/11/16 18:06:25.435, [Not Supported], 21 %, 12 %
2018/11/16 18:06:26.436, [Not Supported], 16 %, 8 %
2018/11/16 18:06:27.437, [Not Supported], 0 %, 0 %
2018/11/16 18:06:28.439, [Not Supported], 7 %, 2 %
2018/11/16 18:06:29.440, [Not Supported], 18 %, 8 %
2018/11/16 18:06:30.440, [Not Supported], 18 %, 7 %
2018/11/16 18:06:31.441, [Not Supported], 20 %, 9 %
2018/11/16 18:06:32.442, [Not Supported], 19 %, 9 %
2018/11/16 18:06:33.443, [Not Supported], 18 %, 9 %
2018/11/16 18:06:34.445, [Not Supported], 12 %, 6 %
2018/11/16 18:06:35.446, [Not Supported], 14 %, 6 %
2018/11/16 18:06:36.447, [Not Supported], 11 %, 5 %
2018/11/16 18:06:37.448, [Not Supported], 11 %, 5 %
2018/11/16 18:06:38.449, [Not Supported], 13 %, 6 %
2018/11/16 18:06:39.450, [Not Supported], 12 %, 5 %
2018/11/16 18:06:40.451, [Not Supported], 11 %, 5 %
2018/11/16 18:06:41.452, [Not Supported], 11 %, 5 %
2018/11/16 18:06:42.453, [Not Supported], 11 %, 5 %
2018/11/16 18:06:43.454, [Not Supported], 13 %, 5 %
2018/11/16 18:06:44.456, [Not Supported], 11 %, 5 %
2018/11/16 18:06:45.457, [Not Supported], 11 %, 5 %
2018/11/16 18:06:46.458, [Not Supported], 14 %, 6 %
2018/11/16 18:06:47.459, [Not Supported], 11 %, 5 %
2018/11/16 18:06:48.460, [Not Supported], 11 %, 5 %
2018/11/16 18:06:49.461, [Not Supported], 14 %, 6 %
2018/11/16 18:06:50.463, [Not Supported], 12 %, 5 %
2018/11/16 18:06:51.464, [Not Supported], 11 %, 5 %
2018/11/16 18:06:52.464, [Not Supported], 15 %, 6 %
2018/11/16 18:06:53.466, [Not Supported], 11 %, 5 %
2018/11/16 18:06:54.466, [Not Supported], 11 %, 5 %
2018/11/16 18:06:55.468, [Not Supported], 12 %, 5 %
2018/11/16 18:06:56.469, [Not Supported], 11 %, 5 %
2018/11/16 18:06:57.470, [Not Supported], 11 %, 5 %
2018/11/16 18:06:58.471, [Not Supported], 12 %, 5 %
2018/11/16 18:06:59.472, [Not Supported], 11 %, 5 %
2018/11/16 18:07:00.473, [Not Supported], 10 %, 5 %
2018/11/16 18:07:01.474, [Not Supported], 12 %, 5 %
2018/11/16 18:07:02.475, [Not Supported], 11 %, 5 %
2018/11/16 18:07:03.476, [Not Supported], 11 %, 5 %
2018/11/16 18:07:04.477, [Not Supported], 11 %, 5 %
2018/11/16 18:07:05.479, [Not Supported], 11 %, 5 %
2018/11/16 18:07:06.480, [Not Supported], 11 %, 5 %
2018/11/16 18:07:07.481, [Not Supported], 11 %, 5 %
2018/11/16 18:07:08.482, [Not Supported], 11 %, 5 %
2018/11/16 18:07:09.483, [Not Supported], 11 %, 5 %
2018/11/16 18:07:10.484, [Not Supported], 11 %, 5 %
2018/11/16 18:07:11.485, [Not Supported], 23 %, 15 %
2018/11/16 18:07:12.486, [Not Supported], 23 %, 15 %
2018/11/16 18:07:13.487, [Not Supported], 30 %, 18 %
2018/11/16 18:07:14.489, [Not Supported], 55 %, 37 %
2018/11/16 18:07:15.490, [Not Supported], 44 %, 30 %
2018/11/16 18:07:16.492, [Not Supported], 44 %, 30 %
2018/11/16 18:07:17.493, [Not Supported], 54 %, 39 %
2018/11/16 18:07:18.494, [Not Supported], 51 %, 33 %
2018/11/16 18:07:19.496, [Not Supported], 71 %, 18 %
2018/11/16 18:07:20.497, [Not Supported], 12 %, 5 %
2018/11/16 18:07:21.498, [Not Supported], 14 %, 6 %
2018/11/16 18:07:22.499, [Not Supported], 11 %, 5 %
2018/11/16 18:07:23.500, [Not Supported], 11 %, 5 %
2018/11/16 18:07:24.501, [Not Supported], 13 %, 5 %
2018/11/16 18:07:25.502, [Not Supported], 14 %, 5 %
2018/11/16 18:07:26.503, [Not Supported], 16 %, 6 %
2018/11/16 18:07:27.504, [Not Supported], 13 %, 6 %
2018/11/16 18:07:28.505, [Not Supported], 15 %, 6 %
2018/11/16 18:07:29.506, [Not Supported], 16 %, 7 %
2018/11/16 18:07:30.507, [Not Supported], 11 %, 5 %
2018/11/16 18:07:31.509, [Not Supported], 11 %, 5 %
2018/11/16 18:07:32.510, [Not Supported], 11 %, 5 %
2018/11/16 18:07:33.511, [Not Supported], 11 %, 5 %
2018/11/16 18:07:34.511, [Not Supported], 11 %, 5 %
2018/11/16 18:07:35.513, [Not Supported], 12 %, 6 %
2018/11/16 18:07:36.513, [Not Supported], 14 %, 6 %
2018/11/16 18:07:37.514, [Not Supported], 12 %, 5 %
2018/11/16 18:07:38.515, [Not Supported], 11 %, 5 %
2018/11/16 18:07:39.516, [Not Supported], 16 %, 6 %
2018/11/16 18:07:40.517, [Not Supported], 11 %, 5 %
2018/11/16 18:07:41.518, [Not Supported], 11 %, 5 %
2018/11/16 18:07:42.519, [Not Supported], 14 %, 6 %
2018/11/16 18:07:43.520, [Not Supported], 11 %, 5 %
2018/11/16 18:07:44.522, [Not Supported], 11 %, 5 %
2018/11/16 18:07:45.523, [Not Supported], 15 %, 6 %
2018/11/16 18:07:46.524, [Not Supported], 11 %, 5 %
2018/11/16 18:07:47.525, [Not Supported], 12 %, 6 %
2018/11/16 18:07:48.526, [Not Supported], 15 %, 6 %
2018/11/16 18:07:49.527, [Not Supported], 11 %, 5 %
2018/11/16 18:07:50.528, [Not Supported], 13 %, 6 %
2018/11/16 18:07:51.529, [Not Supported], 10 %, 5 %
2018/11/16 18:07:52.530, [Not Supported], 11 %, 5 %
2018/11/16 18:07:53.531, [Not Supported], 11 %, 5 %
2018/11/16 18:07:54.532, [Not Supported], 11 %, 5 %
2018/11/16 18:07:55.533, [Not Supported], 11 %, 5 %
2018/11/16 18:07:56.534, [Not Supported], 10 %, 4 %
2018/11/16 18:07:57.534, [Not Supported], 11 %, 5 %
2018/11/16 18:07:58.535, [Not Supported], 12 %, 5 %
2018/11/16 18:07:59.536, [Not Supported], 12 %, 5 %
2018/11/16 18:08:00.537, [Not Supported], 22 %, 15 %
2018/11/16 18:08:01.539, [Not Supported], 22 %, 15 %
2018/11/16 18:08:02.540, [Not Supported], 42 %, 30 %
2018/11/16 18:08:03.541, [Not Supported], 50 %, 34 %
2018/11/16 18:08:04.543, [Not Supported], 48 %, 33 %
2018/11/16 18:08:05.545, [Not Supported], 50 %, 35 %
2018/11/16 18:08:06.546, [Not Supported], 44 %, 33 %
2018/11/16 18:08:07.547, [Not Supported], 43 %, 31 %
2018/11/16 18:08:08.548, [Not Supported], 39 %, 27 %
2018/11/16 18:08:09.550, [Not Supported], 39 %, 28 %
2018/11/16 18:08:10.551, [Not Supported], 42 %, 30 %
2018/11/16 18:08:11.553, [Not Supported], 51 %, 35 %
2018/11/16 18:08:12.554, [Not Supported], 47 %, 32 %
2018/11/16 18:08:13.555, [Not Supported], 43 %, 30 %
2018/11/16 18:08:14.557, [Not Supported], 57 %, 39 %
2018/11/16 18:08:15.558, [Not Supported], 48 %, 34 %
2018/11/16 18:08:16.560, [Not Supported], 46 %, 34 %
2018/11/16 18:08:17.561, [Not Supported], 55 %, 33 %
2018/11/16 18:08:18.562, [Not Supported], 50 %, 33 %
2018/11/16 18:08:19.564, [Not Supported], 42 %, 29 %
2018/11/16 18:08:20.565, [Not Supported], 57 %, 39 %
2018/11/16 18:08:21.567, [Not Supported], 48 %, 33 %
2018/11/16 18:08:22.568, [Not Supported], 47 %, 32 %
2018/11/16 18:08:23.570, [Not Supported], 52 %, 35 %
2018/11/16 18:08:24.571, [Not Supported], 51 %, 35 %
2018/11/16 18:08:25.572, [Not Supported], 46 %, 33 %
2018/11/16 18:08:26.573, [Not Supported], 48 %, 33 %
2018/11/16 18:08:27.574, [Not Supported], 49 %, 33 %
2018/11/16 18:08:28.576, [Not Supported], 46 %, 33 %
2018/11/16 18:08:29.577, [Not Supported], 54 %, 35 %
2018/11/16 18:08:30.578, [Not Supported], 45 %, 30 %
2018/11/16 18:08:31.579, [Not Supported], 47 %, 33 %
2018/11/16 18:08:32.580, [Not Supported], 44 %, 29 %
2018/11/16 18:08:33.581, [Not Supported], 44 %, 30 %
2018/11/16 18:08:34.581, [Not Supported], 47 %, 31 %
2018/11/16 18:08:35.582, [Not Supported], 48 %, 32 %
2018/11/16 18:08:36.583, [Not Supported], 48 %, 33 %
2018/11/16 18:08:37.584, [Not Supported], 48 %, 33 %
2018/11/16 18:08:38.585, [Not Supported], 45 %, 30 %
2018/11/16 18:08:39.586, [Not Supported], 47 %, 32 %
2018/11/16 18:08:40.587, [Not Supported], 48 %, 34 %
2018/11/16 18:08:41.588, [Not Supported], 48 %, 34 %
2018/11/16 18:08:42.589, [Not Supported], 44 %, 30 %
2018/11/16 18:08:43.590, [Not Supported], 46 %, 30 %
2018/11/16 18:08:44.590, [Not Supported], 49 %, 35 %
2018/11/16 18:08:45.592, [Not Supported], 44 %, 30 %
2018/11/16 18:08:46.593, [Not Supported], 45 %, 30 %
2018/11/16 18:08:47.593, [Not Supported], 46 %, 30 %
2018/11/16 18:08:48.595, [Not Supported], 46 %, 33 %
2018/11/16 18:08:49.596, [Not Supported], 49 %, 34 %
2018/11/16 18:08:50.598, [Not Supported], 47 %, 31 %
2018/11/16 18:08:51.599, [Not Supported], 41 %, 28 %
2018/11/16 18:08:52.601, [Not Supported], 52 %, 37 %
2018/11/16 18:08:53.602, [Not Supported], 57 %, 40 %
2018/11/16 18:08:54.603, [Not Supported], 45 %, 30 %
2018/11/16 18:08:55.604, [Not Supported], 48 %, 33 %
2018/11/16 18:08:56.606, [Not Supported], 46 %, 31 %
2018/11/16 18:08:57.607, [Not Supported], 44 %, 31 %
2018/11/16 18:08:58.608, [Not Supported], 56 %, 36 %
2018/11/16 18:08:59.610, [Not Supported], 49 %, 36 %
2018/11/16 18:09:00.611, [Not Supported], 44 %, 30 %
2018/11/16 18:09:01.612, [Not Supported], 52 %, 31 %
2018/11/16 18:09:02.613, [Not Supported], 45 %, 30 %
2018/11/16 18:09:03.614, [Not Supported], 50 %, 34 %
2018/11/16 18:09:04.616, [Not Supported], 44 %, 30 %
2018/11/16 18:09:05.617, [Not Supported], 45 %, 30 %
2018/11/16 18:09:06.618, [Not Supported], 49 %, 33 %
2018/11/16 18:09:07.619, [Not Supported], 51 %, 35 %
2018/11/16 18:09:08.620, [Not Supported], 47 %, 31 %
2018/11/16 18:09:09.622, [Not Supported], 47 %, 34 %
2018/11/16 18:09:10.623, [Not Supported], 55 %, 33 %
2018/11/16 18:09:11.624, [Not Supported], 47 %, 32 %
2018/11/16 18:09:12.625, [Not Supported], 46 %, 32 %
2018/11/16 18:09:13.626, [Not Supported], 49 %, 34 %
2018/11/16 18:09:14.627, [Not Supported], 49 %, 34 %
2018/11/16 18:09:15.629, [Not Supported], 47 %, 33 %
2018/11/16 18:09:16.631, [Not Supported], 47 %, 32 %
2018/11/16 18:09:17.632, [Not Supported], 50 %, 34 %
2018/11/16 18:09:18.633, [Not Supported], 46 %, 31 %
2018/11/16 18:09:19.635, [Not Supported], 45 %, 31 %
2018/11/16 18:09:20.635, [Not Supported], 48 %, 32 %
2018/11/16 18:09:21.637, [Not Supported], 47 %, 33 %
2018/11/16 18:09:22.637, [Not Supported], 46 %, 31 %
2018/11/16 18:09:23.638, [Not Supported], 46 %, 31 %
2018/11/16 18:09:24.640, [Not Supported], 45 %, 31 %
2018/11/16 18:09:25.641, [Not Supported], 45 %, 31 %
2018/11/16 18:09:26.642, [Not Supported], 46 %, 31 %
2018/11/16 18:09:27.643, [Not Supported], 49 %, 34 %
2018/11/16 18:09:28.644, [Not Supported], 47 %, 31 %
2018/11/16 18:09:29.645, [Not Supported], 47 %, 34 %
2018/11/16 18:09:30.646, [Not Supported], 46 %, 31 %
2018/11/16 18:09:31.647, [Not Supported], 47 %, 32 %
2018/11/16 18:09:32.648, [Not Supported], 46 %, 31 %
2018/11/16 18:09:33.650, [Not Supported], 48 %, 32 %
2018/11/16 18:09:34.651, [Not Supported], 46 %, 32 %
2018/11/16 18:09:35.652, [Not Supported], 44 %, 30 %
2018/11/16 18:09:36.654, [Not Supported], 45 %, 30 %
2018/11/16 18:09:37.655, [Not Supported], 47 %, 33 %
2018/11/16 18:09:38.656, [Not Supported], 48 %, 34 %
2018/11/16 18:09:39.657, [Not Supported], 61 %, 39 %
2018/11/16 18:09:40.659, [Not Supported], 45 %, 30 %
2018/11/16 18:09:41.660, [Not Supported], 44 %, 29 %
2018/11/16 18:09:42.661, [Not Supported], 53 %, 33 %
2018/11/16 18:09:43.663, [Not Supported], 48 %, 32 %
2018/11/16 18:09:44.664, [Not Supported], 50 %, 33 %
2018/11/16 18:09:45.665, [Not Supported], 47 %, 33 %
2018/11/16 18:09:46.666, [Not Supported], 53 %, 39 %
2018/11/16 18:09:47.667, [Not Supported], 48 %, 33 %
2018/11/16 18:09:48.669, [Not Supported], 63 %, 39 %
2018/11/16 18:09:49.670, [Not Supported], 46 %, 30 %
2018/11/16 18:09:50.671, [Not Supported], 53 %, 31 %
2018/11/16 18:09:51.672, [Not Supported], 53 %, 33 %
2018/11/16 18:09:52.673, [Not Supported], 43 %, 28 %
2018/11/16 18:09:53.674, [Not Supported], 48 %, 34 %
2018/11/16 18:09:54.676, [Not Supported], 48 %, 33 %
2018/11/16 18:09:55.677, [Not Supported], 47 %, 30 %
2018/11/16 18:09:56.679, [Not Supported], 48 %, 32 %
2018/11/16 18:09:57.680, [Not Supported], 58 %, 34 %
2018/11/16 18:09:58.681, [Not Supported], 45 %, 30 %
2018/11/16 18:09:59.683, [Not Supported], 46 %, 31 %
2018/11/16 18:10:00.684, [Not Supported], 44 %, 30 %
2018/11/16 18:10:01.685, [Not Supported], 42 %, 28 %
2018/11/16 18:10:02.686, [Not Supported], 48 %, 34 %
2018/11/16 18:10:03.687, [Not Supported], 48 %, 34 %
2018/11/16 18:10:04.688, [Not Supported], 50 %, 35 %
2018/11/16 18:10:05.689, [Not Supported], 45 %, 30 %
2018/11/16 18:10:06.691, [Not Supported], 48 %, 33 %
2018/11/16 18:10:07.692, [Not Supported], 48 %, 32 %
2018/11/16 18:10:08.693, [Not Supported], 45 %, 31 %
2018/11/16 18:10:09.694, [Not Supported], 45 %, 30 %
2018/11/16 18:10:10.695, [Not Supported], 46 %, 32 %
2018/11/16 18:10:11.696, [Not Supported], 49 %, 34 %
2018/11/16 18:10:12.698, [Not Supported], 49 %, 30 %
2018/11/16 18:10:13.699, [Not Supported], 44 %, 30 %
2018/11/16 18:10:14.700, [Not Supported], 49 %, 34 %
2018/11/16 18:10:15.701, [Not Supported], 46 %, 33 %
2018/11/16 18:10:16.703, [Not Supported], 45 %, 30 %
2018/11/16 18:10:17.704, [Not Supported], 44 %, 30 %
2018/11/16 18:10:18.705, [Not Supported], 44 %, 30 %
2018/11/16 18:10:19.707, [Not Supported], 45 %, 30 %
2018/11/16 18:10:20.708, [Not Supported], 55 %, 31 %
2018/11/16 18:10:21.709, [Not Supported], 50 %, 34 %
2018/11/16 18:10:22.710, [Not Supported], 48 %, 31 %
2018/11/16 18:10:23.711, [Not Supported], 56 %, 41 %
2018/11/16 18:10:24.712, [Not Supported], 47 %, 31 %
2018/11/16 18:10:25.713, [Not Supported], 50 %, 32 %
2018/11/16 18:10:26.715, [Not Supported], 50 %, 32 %
2018/11/16 18:10:27.716, [Not Supported], 58 %, 38 %
2018/11/16 18:10:28.717, [Not Supported], 54 %, 35 %
2018/11/16 18:10:29.719, [Not Supported], 57 %, 35 %
2018/11/16 18:10:30.720, [Not Supported], 47 %, 31 %
2018/11/16 18:10:31.721, [Not Supported], 53 %, 37 %
2018/11/16 18:10:32.723, [Not Supported], 58 %, 35 %
2018/11/16 18:10:33.724, [Not Supported], 47 %, 32 %
2018/11/16 18:10:34.726, [Not Supported], 49 %, 31 %
2018/11/16 18:10:35.727, [Not Supported], 50 %, 31 %
2018/11/16 18:10:36.728, [Not Supported], 46 %, 30 %
2018/11/16 18:10:37.730, [Not Supported], 46 %, 30 %
2018/11/16 18:10:38.731, [Not Supported], 56 %, 33 %
2018/11/16 18:10:39.732, [Not Supported], 48 %, 31 %
2018/11/16 18:10:40.733, [Not Supported], 47 %, 30 %
2018/11/16 18:10:41.734, [Not Supported], 51 %, 33 %
2018/11/16 18:10:42.736, [Not Supported], 46 %, 30 %
2018/11/16 18:10:43.737, [Not Supported], 45 %, 30 %
2018/11/16 18:10:44.738, [Not Supported], 46 %, 30 %
2018/11/16 18:10:45.739, [Not Supported], 43 %, 28 %
2018/11/16 18:10:46.741, [Not Supported], 47 %, 30 %
2018/11/16 18:10:47.741, [Not Supported], 54 %, 38 %
2018/11/16 18:10:48.742, [Not Supported], 48 %, 31 %
2018/11/16 18:10:49.744, [Not Supported], 49 %, 33 %
2018/11/16 18:10:50.745, [Not Supported], 50 %, 34 %
2018/11/16 18:10:51.746, [Not Supported], 45 %, 30 %
2018/11/16 18:10:52.748, [Not Supported], 46 %, 31 %
2018/11/16 18:10:53.749, [Not Supported], 51 %, 33 %
2018/11/16 18:10:54.750, [Not Supported], 46 %, 31 %
2018/11/16 18:10:55.752, [Not Supported], 46 %, 30 %
2018/11/16 18:10:56.753, [Not Supported], 48 %, 31 %
2018/11/16 18:10:57.755, [Not Supported], 47 %, 31 %
2018/11/16 18:10:58.756, [Not Supported], 44 %, 30 %
2018/11/16 18:10:59.757, [Not Supported], 45 %, 31 %
2018/11/16 18:11:00.758, [Not Supported], 44 %, 28 %
2018/11/16 18:11:01.759, [Not Supported], 51 %, 35 %
2018/11/16 18:11:02.760, [Not Supported], 46 %, 30 %
2018/11/16 18:11:03.761, [Not Supported], 48 %, 33 %
2018/11/16 18:11:04.762, [Not Supported], 53 %, 34 %
2018/11/16 18:11:05.763, [Not Supported], 44 %, 30 %
2018/11/16 18:11:06.765, [Not Supported], 42 %, 28 %
2018/11/16 18:11:07.766, [Not Supported], 46 %, 31 %
2018/11/16 18:11:08.767, [Not Supported], 45 %, 30 %
2018/11/16 18:11:09.768, [Not Supported], 44 %, 30 %
2018/11/16 18:11:10.769, [Not Supported], 57 %, 38 %
2018/11/16 18:11:11.771, [Not Supported], 50 %, 35 %
2018/11/16 18:11:12.773, [Not Supported], 44 %, 30 %
2018/11/16 18:11:13.774, [Not Supported], 57 %, 36 %
2018/11/16 18:11:14.775, [Not Supported], 50 %, 35 %
2018/11/16 18:11:15.776, [Not Supported], 49 %, 34 %
2018/11/16 18:11:16.777, [Not Supported], 52 %, 34 %
2018/11/16 18:11:17.778, [Not Supported], 46 %, 31 %
2018/11/16 18:11:18.779, [Not Supported], 44 %, 27 %
2018/11/16 18:11:19.781, [Not Supported], 51 %, 29 %
2018/11/16 18:11:20.782, [Not Supported], 48 %, 30 %
2018/11/16 18:11:21.783, [Not Supported], 47 %, 30 %
2018/11/16 18:11:22.785, [Not Supported], 65 %, 36 %
2018/11/16 18:11:23.786, [Not Supported], 48 %, 32 %
2018/11/16 18:11:24.787, [Not Supported], 42 %, 26 %
2018/11/16 18:11:25.788, [Not Supported], 52 %, 34 %
2018/11/16 18:11:26.789, [Not Supported], 51 %, 33 %
2018/11/16 18:11:27.790, [Not Supported], 46 %, 30 %
2018/11/16 18:11:28.791, [Not Supported], 54 %, 33 %
2018/11/16 18:11:29.792, [Not Supported], 45 %, 29 %
2018/11/16 18:11:30.794, [Not Supported], 49 %, 31 %
2018/11/16 18:11:31.795, [Not Supported], 45 %, 30 %
2018/11/16 18:11:32.796, [Not Supported], 53 %, 36 %
2018/11/16 18:11:33.798, [Not Supported], 46 %, 31 %
2018/11/16 18:11:34.799, [Not Supported], 47 %, 32 %
2018/11/16 18:11:35.801, [Not Supported], 44 %, 29 %
2018/11/16 18:11:36.802, [Not Supported], 50 %, 33 %
2018/11/16 18:11:37.803, [Not Supported], 50 %, 33 %
2018/11/16 18:11:38.804, [Not Supported], 47 %, 29 %
2018/11/16 18:11:39.805, [Not Supported], 41 %, 26 %
2018/11/16 18:11:40.807, [Not Supported], 45 %, 30 %
2018/11/16 18:11:41.808, [Not Supported], 50 %, 36 %
2018/11/16 18:11:42.809, [Not Supported], 48 %, 31 %
2018/11/16 18:11:43.810, [Not Supported], 45 %, 31 %
2018/11/16 18:11:44.811, [Not Supported], 45 %, 31 %
2018/11/16 18:11:45.812, [Not Supported], 52 %, 37 %
2018/11/16 18:11:46.813, [Not Supported], 48 %, 35 %
2018/11/16 18:11:47.814, [Not Supported], 49 %, 32 %
